iso3,year,var,value
CAN,2024,ppp_conv_gdp_lcu_per_intl$,1.135486
CAN,2024,unemployment_total_pct,6.45
CEB,2019,gdp_pc_ppp_const2021,38355.6422371988
CEB,2019,gdp_pc_ppp_current,35905.3279409488
CEB,2019,inflation_cpi_annual_pct,2.66456133425436
CEB,2019,unemployment_total_pct,3.77015348175842
CEB,2020,gdp_pc_ppp_const2021,37325.147752393
CEB,2020,gdp_pc_ppp_current,36492.5124137934
CEB,2020,inflation_cpi_annual_pct,1.67244096855763
CEB,2020,unemployment_total_pct,4.36148161141545
CEB,2021,gdp_pc_ppp_const2021,40161.3645716035
CEB,2021,gdp_pc_ppp_current,40161.3645716035
CEB,2021,inflation_cpi_annual_pct,3.83984491500143
CEB,2021,unemployment_total_pct,4.46083553017949
CEB,2022,gdp_pc_ppp_const2021,41867.6055856855
CEB,2022,gdp_pc_ppp_current,44792.3003176191
CEB,2022,inflation_cpi_annual_pct,14.6081439492433
CEB,2022,unemployment_total_pct,3.98390653964054
CEB,2023,gdp_pc_ppp_const2021,42171.7558633803
CEB,2023,gdp_pc_ppp_current,46525.7532317562
CEB,2023,inflation_cpi_annual_pct,9.44284140088566
CEB,2023,unemployment_total_pct,4.01405105340076
CEB,2024,gdp_pc_ppp_const2021,43045.9380830688
CEB,2024,gdp_pc_ppp_current,49767.9266262169
CEB,2024,inflation_cpi_annual_pct,2.75760909424273
CEB,2024,unemployment_total_pct,3.86763642888519
CHE,2019,gdp_pc_ppp_const2021,79596.7029465098
CHE,2019,gdp_pc_ppp_current,73732.2353322093
CHE,2019,gini,34.0
CHE,2019,inflation_cpi_annual_pct,0.362886179940615
CHE,2019,ppp_conv_gdp_lcu_per_intl$,1.133809
CHE,2019,unemployment_total_pct,4.394
CHE,2020,gdp_pc_ppp_const2021,77324.8870934007
CHE,2020,gdp_pc_ppp_current,72997.8239503282
CHE,2020,gini,33.7
CHE,2020,inflation_cpi_annual_pct,-0.725874933313387
CHE,2020,ppp_conv_gdp_lcu_per_intl$,1.104751
CHE,2020,unemployment_total_pct,4.817
CHE,2021,gdp_pc_ppp_const2021,81001.4111206118
CHE,2021,gdp_pc_ppp_current,81001.4111206118
CHE,2021,gini,33.8
CHE,2021,inflation_cpi_annual_pct,0.581814168489858
CHE,2021,ppp_conv_gdp_lcu_per_intl$,1.056712
CHE,2021,unemployment_total_pct,5.013
CHE,2022,gdp_pc_ppp_const2021,82777.293582076
CHE,2022,gdp_pc_ppp_current,91326.1317048182
CHE,2022,gini,33.8
CHE,2022,inflation_cpi_annual_pct,2.8350279864446
CHE,2022,ppp_conv_gdp_lcu_per_intl$,0.986913
CHE,2022,unemployment_total_pct,4.122
CHE,2023,gdp_pc_ppp_const2021,82302.0491822579
CHE,2023,gdp_pc_ppp_current,90505.997877357
CHE,2023,inflation_cpi_annual_pct,2.13540088016377
CHE,2023,ppp_conv_gdp_lcu_per_intl$,0.999013
CHE,2023,unemployment_total_pct,4.043
CHE,2024,gdp_pc_ppp_const2021,82026.4087304591
CHE,2024,gdp_pc_ppp_current,93818.7074809256
CHE,2024,inflation_cpi_annual_pct,1.06234041976597
CHE,2024,ppp_conv_gdp_lcu_per_intl$,0.972889
CHE,2024,unemployment_total_pct,4.11
CHI,2019,unemployment_total_pct,6.408
CHI,2020,unemployment_total_pct,6.863
CHI,2021,unemployment_total_pct,6.875
CHI,2022,unemployment_total_pct,6.147
CHI,2023,unemployment_total_pct,6.187
CHI,2024,unemployment_total_pct,6.256
CHL,2019,gdp_pc_ppp_const2021,28218.5343879081
CHL,2019,gdp_pc_ppp_current,25611.7578269458
CHL,2019,inflation_cpi_annual_pct,2.55754475703329
CHL,2019,ppp_conv_gdp_lcu_per_intl$,397.674408
CHL,2019,unemployment_total_pct,7.493
CHL,2020,gdp_pc_ppp_const2021,26248.5616432825
CHL,2020,gdp_pc_ppp_current,25350.8635082972
CHL,2020,gini,47.0
CHL,2020,inflation_cpi_annual_pct,3.0454908480433
CHL,2020,ppp_conv_gdp_lcu_per_intl$,409.841785
CHL,2020,unemployment_total_pct,10.934
CHL,2021,gdp_pc_ppp_const2021,29089.850459728
CHL,2021,gdp_pc_ppp_current,29089.850459728
CHL,2021,inflation_cpi_annual_pct,4.52456838259137
CHL,2021,ppp_conv_gdp_lcu_per_intl$,423.013786
CHL,2021,unemployment_total_pct,9.281
CHL,2022,gdp_pc_ppp_const2021,29569.4775527937
CHL,2022,gdp_pc_ppp_current,30820.3526971179
CHL,2022,gini,43.0
CHL,2022,inflation_cpi_annual_pct,11.643866711056
CHL,2022,ppp_conv_gdp_lcu_per_intl$,436.527891
CHL,2022,unemployment_total_pct,8.249
CHL,2023,gdp_pc_ppp_const2021,29563.6780243659
CHL,2023,gdp_pc_ppp_current,32801.3786378418
CHL,2023,inflation_cpi_annual_pct,7.58168251407967
CHL,2023,ppp_conv_gdp_lcu_per_intl$,437.098886
CHL,2023,unemployment_total_pct,9.013
CHL,2024,gdp_pc_ppp_const2021,30182.7871224714
CHL,2024,gdp_pc_ppp_current,34637.1168279143
CHL,2024,inflation_cpi_annual_pct,4.29763891572522
CHL,2024,ppp_conv_gdp_lcu_per_intl$,455.204936
CHL,2024,unemployment_total_pct,9.056
CHN,2019,gdp_pc_ppp_const2021,18820.5131033646
CHN,2019,gdp_pc_ppp_current,17600.8907568493
CHN,2019,gini,38.2
CHN,2019,inflation_cpi_annual_pct,2.89923416358229
CHN,2019,ppp_conv_gdp_lcu_per_intl$,4.05960941314697
CHN,2019,unemployment_total_pct,4.56
CHN,2020,gdp_pc_ppp_const2021,19215.1541703465
CHN,2020,gdp_pc_ppp_current,18267.4783455827
CHN,2020,gini,37.1
CHN,2020,inflation_cpi_annual_pct,2.41942189457778
CHN,2020,ppp_conv_gdp_lcu_per_intl$,4.01465654373169
CHN,2020,unemployment_total_pct,5.0
CHN,2021,gdp_pc_ppp_const2021,20843.2978347377
CHN,2021,gdp_pc_ppp_current,20843.2978347377
CHN,2021,gini,35.7
CHN,2021,inflation_cpi_annual_pct,0.981015135544894
CHN,2021,ppp_conv_gdp_lcu_per_intl$,3.98740887641907
CHN,2021,unemployment_total_pct,4.55
CHN,2022,gdp_pc_ppp_const2021,21499.3822834427
CHN,2022,gdp_pc_ppp_current,23032.1766271143
CHN,2022,gini,36.0
CHN,2022,inflation_cpi_annual_pct,1.97357555739052
CHN,2022,ppp_conv_gdp_lcu_per_intl$,3.79404087493626
CHN,2022,unemployment_total_pct,4.98
CHN,2023,gdp_pc_ppp_const2021,22687.0758723942
CHN,2023,gdp_pc_ppp_current,25179.1193066383
CHN,2023,inflation_cpi_annual_pct,0.23483682889306
CHN,2023,ppp_conv_gdp_lcu_per_intl$,3.64373827497296
CHN,2023,unemployment_total_pct,4.67
CHN,2024,gdp_pc_ppp_const2021,23845.6197217259
CHN,2024,gdp_pc_ppp_current,27104.8702677463
CHN,2024,inflation_cpi_annual_pct,0.218128938439166
CHN,2024,ppp_conv_gdp_lcu_per_intl$,3.5325492491585
CHN,2024,unemployment_total_pct,4.571
CIV,2019,gdp_pc_ppp_const2021,5894.87874674153
CIV,2019,gdp_pc_ppp_current,5516.39055126829
CIV,2019,inflation_cpi_annual_pct,-1.10686343994195
CIV,2019,ppp_conv_gdp_lcu_per_intl$,227.483108520508
CIV,2019,unemployment_total_pct,2.401
CIV,2020,gdp_pc_ppp_const2021,5787.81533309018
CIV,2020,gdp_pc_ppp_current,5543.85096318939
CIV,2020,inflation_cpi_annual_pct,2.42500656821817
CIV,2020,ppp_conv_gdp_lcu_per_intl$,226.308700561523
CIV,2020,unemployment_total_pct,2.584
CIV,2021,gdp_pc_ppp_const2021,6045.20480490879
CIV,2021,gdp_pc_ppp_current,6045.20480490879
CIV,2021,gini,35.3
CIV,2021,inflation_cpi_annual_pct,4.09195189692865
CIV,2021,ppp_conv_gdp_lcu_per_intl$,225.288803100586
CIV,2021,unemployment_total_pct,2.63
CIV,2022,gdp_pc_ppp_const2021,6272.26395759415
CIV,2022,gdp_pc_ppp_current,6719.44381557637
CIV,2022,inflation_cpi_annual_pct,5.27616724262842
CIV,2022,ppp_conv_gdp_lcu_per_intl$,216.604679458737
CIV,2022,unemployment_total_pct,2.306
CIV,2023,gdp_pc_ppp_const2021,6511.75110282862
CIV,2023,gdp_pc_ppp_current,7227.02911717075
CIV,2023,inflation_cpi_annual_pct,4.38711707003282
CIV,2023,ppp_conv_gdp_lcu_per_intl$,214.415545845571
CIV,2023,unemployment_total_pct,2.27
CIV,2024,gdp_pc_ppp_const2021,6733.15402382668
CIV,2024,gdp_pc_ppp_current,7653.45033756027
CIV,2024,inflation_cpi_annual_pct,3.46637314660163
CIV,2024,ppp_conv_gdp_lcu_per_intl$,214.691686543874
CIV,2024,unemployment_total_pct,2.288
CMR,2019,gdp_pc_ppp_const2021,4882.35560028896
CMR,2019,gdp_pc_ppp_current,4241.11174920592
CMR,2019,inflation_cpi_annual_pct,2.45280214062729
CMR,2019,ppp_conv_gdp_lcu_per_intl$,214.872512817383
CMR,2019,unemployment_total_pct,3.622
CMR,2020,gdp_pc_ppp_const2021,4763.48194388066
CMR,2020,gdp_pc_ppp_current,4365.44704128392
CMR,2020,inflation_cpi_annual_pct,2.43760882182241
CMR,2020,ppp_conv_gdp_lcu_per_intl$,205.106994628906
CMR,2020,unemployment_total_pct,3.87
CMR,2021,gdp_pc_ppp_const2021,4793.55628200196
CMR,2021,gdp_pc_ppp_current,4793.55628200196
CMR,2021,gini,42.2
CMR,2021,inflation_cpi_annual_pct,2.27185762503636
CMR,2021,ppp_conv_gdp_lcu_per_intl$,193.458953857422
CMR,2021,unemployment_total_pct,3.973
CMR,2022,gdp_pc_ppp_const2021,4843.65038202917
CMR,2022,gdp_pc_ppp_current,5188.97750866081
CMR,2022,inflation_cpi_annual_pct,6.24767713343864
CMR,2022,ppp_conv_gdp_lcu_per_intl$,192.920043327362
CMR,2022,unemployment_total_pct,3.653
CMR,2023,gdp_pc_ppp_const2021,4870.57076514365
CMR,2023,gdp_pc_ppp_current,5405.57465742869
CMR,2023,inflation_cpi_annual_pct,7.38281384280978
CMR,2023,ppp_conv_gdp_lcu_per_intl$,194.896445831457
CMR,2023,unemployment_total_pct,3.613
CMR,2024,gdp_pc_ppp_const2021,4919.14166939977
CMR,2024,gdp_pc_ppp_current,5591.49639781706
CMR,2024,inflation_cpi_annual_pct,4.53061267315864
CMR,2024,ppp_conv_gdp_lcu_per_intl$,191.11230450422
CMR,2024,unemployment_total_pct,3.518
COD,2019,gdp_pc_ppp_const2021,1296.94757256244
COD,2019,gdp_pc_ppp_current,1167.32061572833
COD,2019,ppp_conv_gdp_lcu_per_intl$,786.309387207031
COD,2019,unemployment_total_pct,4.591
COD,2020,gdp_pc_ppp_const2021,1277.63286345756
COD,2020,gdp_pc_ppp_current,1136.00839556367
COD,2020,gini,44.7
COD,2020,ppp_conv_gdp_lcu_per_intl$,827.004272460938
COD,2020,unemployment_total_pct,5.345
COD,2021,gdp_pc_ppp_const2021,1313.61821829086
COD,2021,gdp_pc_ppp_current,1313.61821829086
COD,2021,ppp_conv_gdp_lcu_per_intl$,845.45068359375
COD,2021,unemployment_total_pct,5.28
COD,2022,gdp_pc_ppp_const2021,1385.46472667357
COD,2022,gdp_pc_ppp_current,1484.2411691036
COD,2022,ppp_conv_gdp_lcu_per_intl$,868.944243708591
COD,2022,unemployment_total_pct,4.522
COD,2023,gdp_pc_ppp_const2021,1456.48236823497
COD,2023,gdp_pc_ppp_current,1616.46849175601
COD,2023,ppp_conv_gdp_lcu_per_intl$,957.730127633484
COD,2023,unemployment_total_pct,4.484
COD,2024,gdp_pc_ppp_const2021,1504.14374011806
COD,2024,gdp_pc_ppp_current,1709.73207724172
COD,2024,ppp_conv_gdp_lcu_per_intl$,1068.96015797139
COD,2024,unemployment_total_pct,4.556
COG,2019,gdp_pc_ppp_const2021,6939.36913397466
COG,2019,gdp_pc_ppp_current,5719.59977338291
COG,2019,inflation_cpi_annual_pct,2.20607305781522
COG,2019,ppp_conv_gdp_lcu_per_intl$,254.912139892578
COG,2019,unemployment_total_pct,20.392
COG,2020,gdp_pc_ppp_const2021,6350.50913409722
COG,2020,gdp_pc_ppp_current,4770.96449758365
COG,2020,inflation_cpi_annual_pct,1.79537147083111
COG,2020,ppp_conv_gdp_lcu_per_intl$,240.513336181641
COG,2020,unemployment_total_pct,22.198
COG,2021,gdp_pc_ppp_const2021,6263.21161292636
COG,2021,gdp_pc_ppp_current,6263.21161292636
COG,2021,inflation_cpi_annual_pct,1.71564275451261
COG,2021,ppp_conv_gdp_lcu_per_intl$,222.775375366211
COG,2021,unemployment_total_pct,21.96
COG,2022,gdp_pc_ppp_const2021,6205.1050414034
COG,2022,gdp_pc_ppp_current,6647.4968173139
COG,2022,inflation_cpi_annual_pct,3.04344334698473
COG,2022,ppp_conv_gdp_lcu_per_intl$,245.923119453007
COG,2022,unemployment_total_pct,20.108
COG,2023,gdp_pc_ppp_const2021,6172.28776650683
COG,2023,gdp_pc_ppp_current,6850.27770621099
COG,2023,inflation_cpi_annual_pct,4.30174563591022
COG,2023,ppp_conv_gdp_lcu_per_intl$,219.416910771966
COG,2023,unemployment_total_pct,19.898
COG,2024,gdp_pc_ppp_const2021,6181.47053293572
COG,2024,gdp_pc_ppp_current,7026.36202432036
COG,2024,inflation_cpi_annual_pct,3.09143630919163
COG,2024,ppp_conv_gdp_lcu_per_intl$,214.207575920898
COG,2024,unemployment_total_pct,19.694
COL,2019,gdp_pc_ppp_const2021,17336.7716030551
COL,2019,gdp_pc_ppp_current,16181.5908990662
COL,2019,gini,51.3
COL,2019,inflation_cpi_annual_pct,3.5230193274144
COL,2019,ppp_conv_gdp_lcu_per_intl$,1312.630441
COL,2019,unemployment_total_pct,10.28
COL,2020,gdp_pc_ppp_const2021,15861.4999291295
COL,2020,gdp_pc_ppp_current,15519.2101694656
COL,2020,gini,53.5
COL,2020,inflation_cpi_annual_pct,2.5266350008471
COL,2020,ppp_conv_gdp_lcu_per_intl$,1270.743624
COL,2020,unemployment_total_pct,15.983
COL,2021,gdp_pc_ppp_const2021,17383.0901728295
COL,2021,gdp_pc_ppp_current,17383.0901728295
COL,2021,gini,55.1
COL,2021,inflation_cpi_annual_pct,3.49505757399449
COL,2021,ppp_conv_gdp_lcu_per_intl$,1340.326407
COL,2021,unemployment_total_pct,13.898
COL,2022,gdp_pc_ppp_const2021,18458.7209460704
COL,2022,gdp_pc_ppp_current,20695.7426775731
COL,2022,gini,54.8
COL,2022,inflation_cpi_annual_pct,10.1772313546166
COL,2022,ppp_conv_gdp_lcu_per_intl$,1373.870548
COL,2022,unemployment_total_pct,10.547
COL,2023,gdp_pc_ppp_const2021,18382.9976800475
COL,2023,gdp_pc_ppp_current,20944.4883888657
COL,2023,gini,53.9
COL,2023,inflation_cpi_annual_pct,11.735904494869
COL,2023,ppp_conv_gdp_lcu_per_intl$,1445.979656
COL,2023,unemployment_total_pct,9.594
COL,2024,gdp_pc_ppp_const2021,18503.6706011465
COL,2024,gdp_pc_ppp_current,21494.6002713853
COL,2024,inflation_cpi_annual_pct,6.60908593728228
COL,2024,ppp_conv_gdp_lcu_per_intl$,1500.145281
COL,2024,unemployment_total_pct,9.608
COM,2019,gdp_pc_ppp_const2021,3357.89791389936
COM,2019,gdp_pc_ppp_current,3312.74957050543
COM,2019,ppp_conv_gdp_lcu_per_intl$,201.542678833008
COM,2019,unemployment_total_pct,3.934
COM,2020,gdp_pc_ppp_const2021,3424.53968859258
COM,2020,gdp_pc_ppp_current,3261.59496762747
COM,2020,ppp_conv_gdp_lcu_per_intl$,201.675567626953
COM,2020,unemployment_total_pct,4.471
COM,2021,gdp_pc_ppp_const2021,3449.04357453181
COM,2021,gdp_pc_ppp_current,3449.04357453181
COM,2021,ppp_conv_gdp_lcu_per_intl$,191.480773925781
COM,2021,unemployment_total_pct,4.394
COM,2022,gdp_pc_ppp_const2021,3478.17346802815
COM,2022,gdp_pc_ppp_current,3726.14917950744
COM,2022,ppp_conv_gdp_lcu_per_intl$,192.317434696715
COM,2022,unemployment_total_pct,3.816
COM,2023,gdp_pc_ppp_const2021,3516.4815932937
COM,2023,gdp_pc_ppp_current,3902.7466596027
COM,2023,ppp_conv_gdp_lcu_per_intl$,196.115101050758
COM,2023,unemployment_total_pct,3.776
COM,2024,gdp_pc_ppp_const2021,3567.51386511576
COM,2024,gdp_pc_ppp_current,4055.12633434507
COM,2024,ppp_conv_gdp_lcu_per_intl$,199.974793594142
COM,2024,unemployment_total_pct,3.875
CPV,2019,gdp_pc_ppp_const2021,9111.62993173269
CPV,2019,gdp_pc_ppp_current,8645.75646859343
CPV,2019,inflation_cpi_annual_pct,1.10666674296062
CPV,2019,ppp_conv_gdp_lcu_per_intl$,49.9072380065918
CPV,2019,unemployment_total_pct,12.128
CPV,2020,gdp_pc_ppp_const2021,7207.86853962048
CPV,2020,gdp_pc_ppp_current,6852.57669930355
CPV,2020,inflation_cpi_annual_pct,0.605795808395438
CPV,2020,ppp_conv_gdp_lcu_per_intl$,49.9931755065918
CPV,2020,unemployment_total_pct,14.69
CPV,2021,gdp_pc_ppp_const2021,7685.41921393669
CPV,2021,gdp_pc_ppp_current,7685.41921393669
CPV,2021,inflation_cpi_annual_pct,1.86215297494641
CPV,2021,ppp_conv_gdp_lcu_per_intl$,48.1704940795898
CPV,2021,unemployment_total_pct,13.976
CPV,2022,gdp_pc_ppp_const2021,8850.1066918812
CPV,2022,gdp_pc_ppp_current,9481.07335405605
CPV,2022,inflation_cpi_annual_pct,7.9309292543009
CPV,2022,ppp_conv_gdp_lcu_per_intl$,47.8169406118043
CPV,2022,unemployment_total_pct,12.246
CPV,2023,gdp_pc_ppp_const2021,9280.97926029765
CPV,2023,gdp_pc_ppp_current,10300.4408938316
CPV,2023,inflation_cpi_annual_pct,3.72437517668746
CPV,2023,ppp_conv_gdp_lcu_per_intl$,48.0467692537804
CPV,2023,unemployment_total_pct,11.971
CPV,2024,gdp_pc_ppp_const2021,9907.58847498474
CPV,2024,gdp_pc_ppp_current,11261.7706486365
CPV,2024,inflation_cpi_annual_pct,1.04817001091962
CPV,2024,ppp_conv_gdp_lcu_per_intl$,47.7207137618934
CPV,2024,unemployment_total_pct,11.878
CRI,2019,gdp_pc_ppp_const2021,23364.7831275883
CRI,2019,gdp_pc_ppp_current,23339.6091317711
CRI,2019,gini,48.2
CRI,2019,inflation_cpi_annual_pct,2.09604635327805
CRI,2019,ppp_conv_gdp_lcu_per_intl$,324.21736
CRI,2019,unemployment_total_pct,10.807
CRI,2020,gdp_pc_ppp_const2021,22211.8613921833
CRI,2020,gdp_pc_ppp_current,22099.867812715
CRI,2020,gini,49.2
CRI,2020,inflation_cpi_annual_pct,0.724911478131341
CRI,2020,ppp_conv_gdp_lcu_per_intl$,328.024138
CRI,2020,unemployment_total_pct,16.432
CRI,2021,gdp_pc_ppp_const2021,23852.9253020147
CRI,2021,gdp_pc_ppp_current,23852.9253020147
CRI,2021,gini,48.7
CRI,2021,inflation_cpi_annual_pct,1.72647755109242
CRI,2021,ppp_conv_gdp_lcu_per_intl$,334.118676
CRI,2021,unemployment_total_pct,15.139
CRI,2022,gdp_pc_ppp_const2021,24831.7193480493
CRI,2022,gdp_pc_ppp_current,25924.7403788729
CRI,2022,gini,47.2
CRI,2022,inflation_cpi_annual_pct,8.27477490232656
CRI,2022,ppp_conv_gdp_lcu_per_intl$,340.131024
CRI,2022,unemployment_total_pct,11.325
CRI,2023,gdp_pc_ppp_const2021,25979.6286150987
CRI,2023,gdp_pc_ppp_current,28075.1421722023
CRI,2023,gini,46.7
CRI,2023,inflation_cpi_annual_pct,0.525193508693476
CRI,2023,ppp_conv_gdp_lcu_per_intl$,328.309035
CRI,2023,unemployment_total_pct,8.325
CRI,2024,gdp_pc_ppp_const2021,26973.4361581028
CRI,2024,gdp_pc_ppp_current,30062.849160468
CRI,2024,gini,45.8
CRI,2024,inflation_cpi_annual_pct,-0.412853001047083
CRI,2024,ppp_conv_gdp_lcu_per_intl$,318.480268
CRI,2024,unemployment_total_pct,7.848
CSS,2019,gdp_pc_ppp_const2021,24041.2285755557
CSS,2019,gdp_pc_ppp_current,22125.3741828428
CSS,2019,inflation_cpi_annual_pct,1.00054293027233
CSS,2019,unemployment_total_pct,8.16211430457681
CSS,2020,gdp_pc_ppp_const2021,22176.6646476983
CSS,2020,gdp_pc_ppp_current,20154.0160348589
CSS,2020,inflation_cpi_annual_pct,0.121434644614868
CSS,2020,unemployment_total_pct,9.86550041950631
CSS,2021,gdp_pc_ppp_const2021,23346.6288582155
CSS,2021,gdp_pc_ppp_current,23346.6288582155
CSS,2021,inflation_cpi_annual_pct,2.22891330700348
CSS,2021,unemployment_total_pct,9.53894339285438
CSS,2022,gdp_pc_ppp_const2021,26908.7521021203
CSS,2022,gdp_pc_ppp_current,28827.2064313479
CSS,2022,inflation_cpi_annual_pct,5.82838638517964
CSS,2022,unemployment_total_pct,8.38855235263485
CSS,2023,gdp_pc_ppp_const2021,29498.9144745225
CSS,2023,gdp_pc_ppp_current,32739.1987908901
CSS,2023,inflation_cpi_annual_pct,4.47720868651286
CSS,2023,unemployment_total_pct,7.82188402128467
CSS,2024,gdp_pc_ppp_const2021,33843.34144377
CSS,2024,gdp_pc_ppp_current,38469.0936937426
CSS,2024,inflation_cpi_annual_pct,1.84256311073283
CSS,2024,unemployment_total_pct,7.42393891631139
CUB,2019,unemployment_total_pct,1.705
CUB,2020,unemployment_total_pct,2.24
CUB,2021,unemployment_total_pct,2.116
CUB,2022,unemployment_total_pct,1.82
CUB,2023,unemployment_total_pct,1.719
CUB,2024,unemployment_total_pct,1.53
CUW,2019,gdp_pc_ppp_const2021,28659.6557023252
CUW,2019,gdp_pc_ppp_current,25396.9966189903
CUW,2019,inflation_cpi_annual_pct,2.62220783425054
CUW,2019,ppp_conv_gdp_lcu_per_intl$,1.35468888282776
CUW,2020,gdp_pc_ppp_const2021,23751.4976048232
CUW,2020,gdp_pc_ppp_current,21797.0190062969
CUW,2020,ppp_conv_gdp_lcu_per_intl$,1.34318399429321
CUW,2021,gdp_pc_ppp_const2021,25163.8669323866
CUW,2021,gdp_pc_ppp_current,25163.8669323866
CUW,2021,ppp_conv_gdp_lcu_per_intl$,1.27898454666138
CUW,2022,gdp_pc_ppp_const2021,27587.2448003627
CUW,2022,gdp_pc_ppp_current,29554.0721366086
CUW,2022,ppp_conv_gdp_lcu_per_intl$,1.24172859863055
CUW,2023,gdp_pc_ppp_const2021,27675.5721321424
CUW,2023,gdp_pc_ppp_current,30715.5728889069
CUW,2023,ppp_conv_gdp_lcu_per_intl$,1.22740727221111
CYM,2019,gdp_pc_ppp_const2021,77440.552064534
CYM,2019,gdp_pc_ppp_current,72697.3672861884
CYM,2019,ppp_conv_gdp_lcu_per_intl$,1.01165902614594
CYM,2020,gdp_pc_ppp_const2021,72149.3268887498
CYM,2020,gdp_pc_ppp_current,66118.6545207023
CYM,2020,ppp_conv_gdp_lcu_per_intl$,1.03776144981384
CYM,2021,gdp_pc_ppp_const2021,74150.8580949692
CYM,2021,gdp_pc_ppp_current,74150.8580949692
CYM,2021,ppp_conv_gdp_lcu_per_intl$,0.971421658992767
CYM,2022,gdp_pc_ppp_const2021,76359.0908832118
CYM,2022,gdp_pc_ppp_current,81803.0976481794
CYM,2022,ppp_conv_gdp_lcu_per_intl$,0.939265358376259
CYM,2023,gdp_pc_ppp_const2021,78109.3506593441
CYM,2023,gdp_pc_ppp_current,86689.2088816431
CYM,2023,ppp_conv_gdp_lcu_per_intl$,0.93965094924627
CYP,2019,gdp_pc_ppp_const2021,46198.25
CYP,2019,gdp_pc_ppp_current,45115.93359375
CYP,2019,gini,31.2
CYP,2019,inflation_cpi_annual_pct,0.250370996758475
CYP,2019,ppp_conv_gdp_lcu_per_intl$,0.588107601913241
CYP,2019,unemployment_total_pct,7.155
CYP,2020,gdp_pc_ppp_const2021,44206.43359375
CYP,2020,gdp_pc_ppp_current,43354.0
CYP,2020,gini,31.7
CYP,2020,inflation_cpi_annual_pct,-0.638422797978945
CYP,2020,ppp_conv_gdp_lcu_per_intl$,0.578548341765037
CYP,2020,unemployment_total_pct,7.755
CYP,2021,gdp_pc_ppp_const2021,48784.08203125
CYP,2021,gdp_pc_ppp_current,48784.08203125
CYP,2021,gini,31.3
CYP,2021,inflation_cpi_annual_pct,2.44608867175474
CYP,2021,ppp_conv_gdp_lcu_per_intl$,0.584656401882869
CYP,2021,unemployment_total_pct,7.513
CYP,2022,gdp_pc_ppp_const2021,51591.4140625
CYP,2022,gdp_pc_ppp_current,55945.953125
CYP,2022,gini,31.5
CYP,2022,inflation_cpi_annual_pct,8.39548297993332
CYP,2022,ppp_conv_gdp_lcu_per_intl$,0.575322803058794
CYP,2022,unemployment_total_pct,6.806
CYP,2023,gdp_pc_ppp_const2021,52193.875
CYP,2023,gdp_pc_ppp_current,57213.62109375
CYP,2023,gini,31.8
CYP,2023,inflation_cpi_annual_pct,3.54134188751658
CYP,2023,ppp_conv_gdp_lcu_per_intl$,0.590842096386011
CYP,2023,unemployment_total_pct,6.098
CYP,2024,gdp_pc_ppp_const2021,53255.5234375
CYP,2024,gdp_pc_ppp_current,61239.9375
CYP,2024,inflation_cpi_annual_pct,1.80023018624818
CYP,2024,ppp_conv_gdp_lcu_per_intl$,0.58315210798179
CYP,2024,unemployment_total_pct,5.602
CZE,2019,gdp_pc_ppp_const2021,47763.6165520254
CZE,2019,gdp_pc_ppp_current,45614.0171132532
CZE,2019,gini,25.3
CZE,2019,inflation_cpi_annual_pct,2.84787595918044
CZE,2019,ppp_conv_gdp_lcu_per_intl$,12.097428
CZE,2019,unemployment_total_pct,2.015
CZE,2020,gdp_pc_ppp_const2021,45119.9387309139
CZE,2020,gdp_pc_ppp_current,44839.4822099455
CZE,2020,gini,26.2
CZE,2020,inflation_cpi_annual_pct,3.16129528497808
CZE,2020,ppp_conv_gdp_lcu_per_intl$,12.150267
CZE,2020,unemployment_total_pct,2.55
CZE,2021,gdp_pc_ppp_const2021,47796.0337408466
CZE,2021,gdp_pc_ppp_current,47796.0337408466
CZE,2021,gini,26.2
CZE,2021,inflation_cpi_annual_pct,3.83984491500143
CZE,2021,ppp_conv_gdp_lcu_per_intl$,12.56189
CZE,2021,unemployment_total_pct,2.803
CZE,2022,gdp_pc_ppp_const2021,48390.661678675
CZE,2022,gdp_pc_ppp_current,51709.8373933963
CZE,2022,gini,25.9
CZE,2022,inflation_cpi_annual_pct,15.1001651468372
CZE,2022,ppp_conv_gdp_lcu_per_intl$,12.774898
CZE,2022,unemployment_total_pct,2.224
CZE,2023,gdp_pc_ppp_const2021,47509.5238443224
CZE,2023,gdp_pc_ppp_current,53217.2191709182
CZE,2023,gini,25.7
CZE,2023,inflation_cpi_annual_pct,10.6612601372426
CZE,2023,ppp_conv_gdp_lcu_per_intl$,13.177331
CZE,2023,unemployment_total_pct,2.579
CZE,2024,gdp_pc_ppp_const2021,47961.8095131483
CZE,2024,gdp_pc_ppp_current,56805.6467676779
CZE,2024,inflation_cpi_annual_pct,2.43531202435312
CZE,2024,ppp_conv_gdp_lcu_per_intl$,12.958701
CZE,2024,unemployment_total_pct,2.506
DEU,2019,gdp_pc_ppp_const2021,62970.7160913279
DEU,2019,gdp_pc_ppp_current,59270.7276496985
DEU,2019,gini,31.8
DEU,2019,inflation_cpi_annual_pct,1.44565976888253
DEU,2019,ppp_conv_gdp_lcu_per_intl$,0.717745
DEU,2019,unemployment_total_pct,3.163
DEU,2020,gdp_pc_ppp_const2021,60342.6627037391
DEU,2020,gdp_pc_ppp_current,58685.872699771
DEU,2020,gini,32.4
DEU,2020,inflation_cpi_annual_pct,0.144877925813963
